farmer_id,crop_class_name,association,camp_name,district_name,region_name,number_seasons,agroecological_zone,initial_down_payment_value,package_cash_repayment,package_in_kind_repayment,package_hectares,fertilizer,fungicide,gypsum,inoculant,insecticide,lime,seed_guard,grade_a_price,grade_b_price,grade_c_price,total_weight,grade_a_weight,grade_b_weight,grade_c_weight,total_net_weight,grade_a_cash_value,grade_b_cash_value,grade_c_cash_value
2504,Soy Bean,GNA Farmer,Ng'ongwe,Kasenengwa,Kasenengwa,3,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,14,12,550,550,0,0,350,5250,0,0
2511,Soy Bean,GNA Farmer,Mzapawi,Kasenengwa,Kasenengwa,3,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,15,14,12,1139,1139,0,0,1039,15585,0,0
2512,Soy Bean,GNA Farmer,Mzapawi,Kasenengwa,Kasenengwa,2,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,15,14,12,805,805,0,0,705,10575,0,0
2513,Soy Bean,GNA Farmer,Mzapawi,Kasenengwa,Kasenengwa,1,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,15,14,12,344,344,0,0,244,3660,0,0
2516,Soy Bean,GNA Farmer,Mzapawi,Kasenengwa,Kasenengwa,5,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,14,12,1536,1536,0,0,1336,20040,0,0
2517,Soy Bean,GNA Farmer,Mzapawi,Kasenengwa,Kasenengwa,5,IIa,300.0,0,400,1.5,0.5,1.5,0.0,1.5,0.0,0.5,0.0,15,14,12,3993,3906,0,87,3593,52590,0,1044
2518,Soy Bean,GNA Farmer,Mzapawi,Kasenengwa,Kasenengwa,5,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,15,14,12,146,146,0,0,46,690,0,0
2538,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,300,300,0,0,200,3400,0,0
2539,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,1,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,630,630,0,0,530,9010,0,0
2540,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,5,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,14,12,1450,1450,0,0,1250,18750,0,0
2541,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,5,IIa,100.0,0,150,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,1573,1573,0,0,1423,24191,0,0
2542,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,110,0.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0,15,14,12,750,700,50,0,750,10500,700,0
2542,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,110,0.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,421,421,0,0,311,5287,0,0
2544,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,150,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,15,14,12,1750,1750,0,0,1600,24000,0,0
2545,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,3,IIa,100.0,0,700,2.0,1.5,2.0,0.0,2.0,0.0,1.5,0.0,15,14,12,3137,2887,150,100,2784,38023,2100,1200
2549,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,5,IIa,200.0,0,300,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,15,14,12,386,386,0,0,86,1290,0,0
2551,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,4,IIa,500.0,0,600,2.5,0.5,2.5,0.0,2.5,0.0,0.5,0.0,17,15,14,4300,4100,200,0,3700,59500,3000,0
2552,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,5,IIa,100.0,0,110,0.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,850,150,400,300,740,680,6000,4200
2553,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,5,IIa,100.0,0,220,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,15,14,12,335,335,0,0,115,1725,0,0
2554,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,5,IIa,200.0,0,400,2.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,17,15,14,871,871,0,0,471,8007,0,0
2555,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,5,IIa,100.0,0,200,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,17,15,14,300,0,150,150,100,0,0,1400
2556,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,400.0,0,530,2.5,0.5,2.0,0.0,2.0,0.0,0.5,0.0,17,15,14,2077,1827,150,100,1547,22049,2250,1400
2557,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,200.0,0,230,1.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17,15,14,554,250,304,0,324,340,4560,0
2558,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,220,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,15,14,12,516,516,0,0,296,4440,0,0
2559,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,5,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,15,14,12,748,748,0,0,648,9720,0,0
2560,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,5,IIa,300.0,0,350,2.0,0.0,1.5,0.0,1.5,0.0,0.0,0.0,15,14,12,1946,1700,200,46,1796,23250,2800,552
2561,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,5,IIa,100.0,0,125,0.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0,15,14,12,180,0,0,180,55,0,0,660
2562,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,125,0.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0,15,14,12,331,0,331,0,206,0,2884,0
2563,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,3,IIa,100.0,0,150,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,15,14,12,175,175,0,0,0,0,0,0
2564,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,3,IIa,200.0,0,250,1.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,14,12,447,447,0,0,197,2955,0,0
2566,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,125,0.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,545,545,0,0,420,7140,0,0
2570,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,350,1.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,17,15,14,550,250,300,0,200,0,3000,0
2576,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,3,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,14,12,1384,1384,0,0,1184,17760,0,0
2578,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,5,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,998,998,0,0,898,15266,0,0
2579,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,110,0.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0,15,14,12,1650,1650,0,0,1540,23100,0,0
2584,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,150,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,874,874,0,0,724,12308,0,0
2585,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,100,100,0,0,0,0,0,0
2586,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,200.0,0,350,1.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,15,14,12,2000,1100,900,0,1650,15000,9100,0
2587,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,1,IIa,100.0,0,200,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,17,15,14,900,300,600,0,700,1700,9000,0
2593,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,100,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,100,0,50,50,0,0,0,0
2595,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,5,IIa,100.0,0,110,0.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,900,450,450,0,790,5780,6750,0
2598,Soy Bean,GNA Farmer,Kasenengwa,Kasenengwa,Kasenengwa,2,IIa,100.0,0,200,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,15,14,12,1200,1100,100,0,1000,13500,1400,0
2606,Cowpea,GNA Farmer,Katondo,Kasenengwa,Kasenengwa,2,IIa,0.0,0,65,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,13,12,10,140,0,140,0,75,0,900,0
2606,Soy Bean,GNA Farmer,Katondo,Kasenengwa,Kasenengwa,2,IIa,100.0,0,340,1.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,17,15,14,1023,1023,0,0,683,11611,0,0
2609,Cowpea,GNA Farmer,Katondo,Kasenengwa,Kasenengwa,5,IIa,0.0,0,65,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,13,12,10,127,0,127,0,62,0,744,0
2609,Soy Bean,GNA Farmer,Katondo,Kasenengwa,Kasenengwa,5,IIa,100.0,0,150,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,17,15,14,663,663,0,0,513,8721,0,0
2628,Soy Bean,GNA Farmer,Katondo,Kasenengwa,Kasenengwa,6,IIa,200.0,0,350,1.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,15,14,12,3031,1781,1200,50,2681,21465,16800,600
2629,Cowpea,GNA Farmer,Katondo,Kasenengwa,Kasenengwa,6,IIa,0.0,0,65,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,13,12,10,190,190,0,0,190,2470,0,0
2629,Soy Bean,GNA Farmer,Katondo,Kasenengwa,Kasenengwa,6,IIa,300.0,0,500,2.5,0.5,1.5,0.0,1.5,0.0,0.5,0.0,15,14,12,2457,2457,0,0,1957,29355,0,0
2630,Navy Bean,GNA Farmer,Luwingu A,Luwingu,Northern,3,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,300,300,0,0,250,5750,0,0
2630,Sugar bean,GNA Farmer,Luwingu A,Luwingu,Northern,3,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,400,400,0,0,350,8750,0,0
2631,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,3,III,1125.0,0,225,0.75,0.0,0.0,0.0,0.75,0.75,0.0,0.0,23,21,21,262,262,0,0,37,851,0,0
2632,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,1500.0,0,200,0.75,0.0,0.0,0.0,0.75,0.75,0.0,0.0,23,21,21,200,200,0,0,0,0,0,0
2635,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,150,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,263,263,0,0,113,2599,0,0
2636,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,150,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,539,539,0,0,389,8947,0,0
2637,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,150,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,370,370,0,0,220,5060,0,0
2638,Sugar bean,GNA Farmer,Chipili,Chipili,Northern,2,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,85,85,0,0,35,875,0,0
2639,Sugar bean,GNA Farmer,Chipili,Chipili,Northern,2,III,325.0,0,70,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,409,409,0,0,339,8475,0,0
2640,Sugar bean,GNA Farmer,Chipili,Chipili,Northern,2,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,209,209,0,0,159,3975,0,0
2641,Sugar bean,GNA Farmer,Chipili,Chipili,Northern,3,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,126,126,0,0,76,1900,0,0
2642,Sugar bean,GNA Farmer,Chipili,Chipili,Northern,2,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,350,350,0,0,300,7500,0,0
2643,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,234,234,0,0,184,4232,0,0
2644,Soy Bean,GNA Farmer,Mzapawi,Kasenengwa,Kasenengwa,3,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,14,12,688,688,0,0,488,7320,0,0
2645,Soy Bean,GNA Farmer,Mzapawi,Kasenengwa,Kasenengwa,4,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,14,12,2000,2000,0,0,1800,27000,0,0
2646,Soy Bean,GNA Farmer,Mzapawi,Kasenengwa,Kasenengwa,4,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,14,12,2200,2200,0,0,2000,30000,0,0
2647,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,240,240,0,0,190,4370,0,0
2649,Sugar bean,GNA Farmer,Chipili,Chipili,Northern,2,III,1300.0,0,100,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,25,22,22,200,200,0,0,100,2500,0,0
2650,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,205,205,0,0,155,3565,0,0
2651,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,173,173,0,0,123,2829,0,0
2652,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,222,222,0,0,172,3956,0,0
2653,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,200,200,0,0,150,3450,0,0
2654,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,458,458,0,0,408,9384,0,0
2656,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,400,400,0,0,350,8050,0,0
2657,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,3,III,750.0,0,150,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,829,829,0,0,679,15617,0,0
2658,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,1,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,218,218,0,0,168,3864,0,0
2659,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,50,50,0,0,0,0,0,0
2661,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,533,533,0,0,483,11109,0,0
2662,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,1,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,287,287,0,0,287,6601,0,0
2662,Sugar bean,GNA Farmer,Lunte C,Lunte,Northern,1,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,246,246,0,0,196,4900,0,0
2669,Navy Bean,GNA Farmer,Luwingu A,Luwingu,Northern,2,III,750.0,0,150,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,250,250,0,0,100,2300,0,0
2670,Sugar bean,GNA Farmer,Luwingu A,Luwingu,Northern,2,III,1300.0,0,100,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,25,22,22,550,550,0,0,450,11250,0,0
2671,Sugar bean,GNA Farmer,Luwingu A,Luwingu,Northern,2,III,2600.0,0,290,1.25,0.0,0.0,0.0,1.25,1.25,0.0,0.0,25,22,22,2313,2050,263,0,2023,44000,5786,0
2672,Sugar bean,GNA Farmer,Luwingu A,Luwingu,Northern,2,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,50,50,0,0,0,0,0,0
2673,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,280,280,0,0,230,5290,0,0
2675,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,0.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,550,250,300,0,500,4600,6300,0
2676,Sugar bean,GNA Farmer,Lunte B,Lunte,Northern,3,III,2600.0,0,200,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25,22,22,236,236,0,0,36,900,0,0
2678,Navy Bean,GNA Farmer,Lunte B,Lunte,Northern,3,III,750.0,0,150,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,850,850,0,0,850,19550,0,0
2678,Sugar bean,GNA Farmer,Lunte B,Lunte,Northern,3,III,2600.0,0,200,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25,22,22,800,800,0,0,600,15000,0,0
2679,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,300,300,0,0,250,5750,0,0
2680,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,75,75,0,0,25,575,0,0
2681,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,457,457,0,0,407,9361,0,0
2682,Sugar bean,GNA Farmer,Chipili,Chipili,Northern,2,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,100,100,0,0,50,1250,0,0
2683,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,550,550,0,0,500,11500,0,0
2685,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,456,456,0,0,406,9338,0,0
2687,Sugar bean,GNA Farmer,Chipili,Chipili,Northern,2,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,214,214,0,0,164,4100,0,0
2688,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,290,290,0,0,240,5520,0,0
2688,Sugar bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,200,200,0,0,150,3750,0,0
2689,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,375.0,0,75,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,650,350,50,250,575,6325,1050,5250
2690,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,3,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,500,450,50,0,450,9200,1050,0
2691,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,3,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,1900,1900,0,0,1850,42550,0,0
2692,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,450,150,300,0,400,2300,6300,0
2695,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,2,III,750.0,0,150,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,555,405,150,0,405,5865,3150,0
2696,Navy Bean,GNA Farmer,Chipili,Chipili,Northern,3,III,750.0,0,150,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,469,469,0,0,319,7337,0,0
2697,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,1100,400,650,50,1100,9200,13650,1050
2697,Sugar bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,150,150,0,0,100,2500,0,0
2698,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,1,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,700,350,350,0,700,8050,7350,0
2698,Sugar bean,GNA Farmer,Lunte C,Lunte,Northern,1,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,150,150,0,0,100,2500,0,0
2699,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,200,200,0,0,200,4600,0,0
2699,Sugar bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,250,250,0,0,200,5000,0,0
2700,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,50,50,0,0,0,0,0,0
2701,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,294,294,0,0,244,5612,0,0
2702,Sugar bean,GNA Farmer,Lunte B,Lunte,Northern,2,III,2600.0,0,200,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25,22,22,900,900,0,0,700,17500,0,0
2703,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,500,500,0,0,450,10350,0,0
2704,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,400,400,0,0,350,8050,0,0
2705,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,1150,950,200,0,1100,20700,4200,0
2706,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,1500.0,0,100,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,886,200,686,0,786,2300,14406,0
2708,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,3,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,550,550,0,0,500,11500,0,0
2709,Navy Bean,GNA Farmer,Lunte B,Lunte,Northern,2,III,1500.0,0,100,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,250,250,0,0,150,3450,0,0
2711,Navy Bean,GNA Farmer,Lunte B,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,450,450,0,0,400,9200,0,0
2712,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,317,300,17,0,267,5750,357,0
2713,Navy Bean,GNA Farmer,Lunte B,Lunte,Northern,3,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,300,300,0,0,250,5750,0,0
2714,Sugar bean,GNA Farmer,Lunte B,Lunte,Northern,3,III,650.0,0,140,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,25,22,22,152,152,0,0,12,300,0,0
2715,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,1500.0,0,100,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,1958,1958,0,0,1858,42734,0,0
2716,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,1500.0,0,100,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,950,600,350,0,950,13800,7350,0
2716,Sugar bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,650.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,25,22,22,150,150,0,0,100,2500,0,0
2717,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,250,250,0,0,200,4600,0,0
2718,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,3,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,400,400,0,0,350,8050,0,0
2727,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,1500.0,0,100,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,2100,1550,550,0,2000,33350,11550,0
2728,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,750.0,0,50,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,23,21,21,300,300,0,0,250,5750,0,0
2729,Navy Bean,GNA Farmer,Lunte C,Lunte,Northern,2,III,1500.0,0,100,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,23,21,21,650,650,0,0,550,12650,0,0
2730,Soy Bean,GNA Farmer,Mulima,Kasenengwa,Kasenengwa,6,IIa,200.0,0,200,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,14,12,270,0,270,0,270,0,3780,0
